channel_name,channel_id,video_id,target_age,title,published_at,duration,duration_sec,thumbnail_path,thumbnail_url,youtube_watch_url,is_short_auto,short_reason,is_short_manual,short_check_note,is_short_final
에일린 mind yoga,UCKmEDAD5k5KFMcY5wvGIeGQ,Fv6X9kJez6Q,45-54,아쉬탕가 요가 맛보기 35분 | 주요 동작으로 수련하는 아쉬탕가,2026-03-09T11:00:22Z,PT37M6S,2226,thumbnails/에일린mindyoga/Fv6X9kJez6Q.jpg,https://i.ytimg.com/vi/Fv6X9kJez6Q/maxresdefault.jpg,https://www.youtube.com/watch?v=Fv6X9kJez6Q,False,,,,False
에일린 mind yoga,UCKmEDAD5k5KFMcY5wvGIeGQ,_S7ns8s_td4,45-54,"건강한 척추를 위한 요가 스트레칭 | 측굴 스트레칭, 척추 가동성 회복, 허리 요가",2026-03-02T11:01:40Z,PT22M39S,1359,thumbnails/에일린mindyoga/_S7ns8s_td4.jpg,https://i.ytimg.com/vi/_S7ns8s_td4/maxresdefault.jpg,https://www.youtube.com/watch?v=_S7ns8s_td4,False,,,,False
에일린 mind yoga,UCKmEDAD5k5KFMcY5wvGIeGQ,xNHLJvzEAMM,45-54,"굽은 어깨, 닫힌 가슴을 활짝 여는 요가 | 20분 상체 스트레칭 요가",2026-02-23T11:01:34Z,PT21M4S,1264,thumbnails/에일린mindyoga/xNHLJvzEAMM.jpg,https://i.ytimg.com/vi/xNHLJvzEAMM/maxresdefault.jpg,https://www.youtube.com/watch?v=xNHLJvzEAMM,False,,,,False
Hoo dance & fitness(후보티비),UC3Qae46SPhpTpLDoeG60gcA,Y9ZRBybwwlo,45-54,"BANG BANG - IVE(아이브) 뱅뱅 아이브  이지댄스, 포인트안무 거울모드+연습모드(2:42) k-pop댄스,  다이어트댄스, GX댄스, 에어로빅",2026-03-16T07:50:24Z,PT5M26S,326,thumbnails/Hoodancefitness후보티비/Y9ZRBybwwlo.jpg,https://i.ytimg.com/vi/Y9ZRBybwwlo/maxresdefault.jpg,https://www.youtube.com/watch?v=Y9ZRBybwwlo,False,,,,False
Hoo dance & fitness(후보티비),UC3Qae46SPhpTpLDoeG60gcA,xnLHlSNbvfQ,45-54,"DUET - 지코(ZICO), Lilas  이지댄스, 포인트안무 거울모드+연습모드 / 다이어트댄스, 에어로빅, Dance Workout",2026-01-10T05:28:29Z,PT4M52S,292,thumbnails/Hoodancefitness후보티비/xnLHlSNbvfQ.jpg,https://i.ytimg.com/vi/xnLHlSNbvfQ/maxresdefault.jpg,https://www.youtube.com/watch?v=xnLHlSNbvfQ,False,,,,False
Hoo dance & fitness(후보티비),UC3Qae46SPhpTpLDoeG60gcA,kxN1vvtXaJs,45-54,"2025년 크리스마스 파티 Queen Bee+빠빠빠  송년파티 공연 / 다이어트댄스, 댄스로빅, 에어로빅",2025-12-25T06:46:59Z,PT3M4S,184,thumbnails/Hoodancefitness후보티비/kxN1vvtXaJs.jpg,https://i.ytimg.com/vi/kxN1vvtXaJs/maxresdefault.jpg,https://www.youtube.com/watch?v=kxN1vvtXaJs,False,,,,False
Hoo dance & fitness(후보티비),UC3Qae46SPhpTpLDoeG60gcA,wjB3iGkrA_c,45-54,"왜그래 remix - 디토  다이어트댄스, 에어로빅 연습모드 (출처: DHD드림하이댄스)/ Dance Workout, Diet Dance, Aerobics",2025-12-08T12:47:10Z,PT6M26S,386,thumbnails/Hoodancefitness후보티비/wjB3iGkrA_c.jpg,https://i.ytimg.com/vi/wjB3iGkrA_c/maxresdefault.jpg,https://www.youtube.com/watch?v=wjB3iGkrA_c,False,,,,False
따시기(Ddasigi),UCs4MKd5EKOV61lr7JXO-ysg,FKlTnv1y1QY,45-54,12회 글로벌 요가말라 프로젝트 리더 기념 촬영,2026-03-21T09:20:40Z,PT4M2S,242,thumbnails/따시기Ddasigi/FKlTnv1y1QY.jpg,https://i.ytimg.com/vi/FKlTnv1y1QY/maxresdefault.jpg,https://www.youtube.com/watch?v=FKlTnv1y1QY,False,,,,False
임피티IMPT,UCDunp3yW9Yp6cWcOv3wn-cg,cX9IJ12w4fQ,45-54,"중년 뱃살, 근육부터 늘리세요, 40분 전신 루틴",2026-03-22T21:00:37Z,PT42M37S,2557,thumbnails/임피티IMPT/cX9IJ12w4fQ.jpg,https://i.ytimg.com/vi/cX9IJ12w4fQ/maxresdefault.jpg,https://www.youtube.com/watch?v=cX9IJ12w4fQ,False,,,,False
빅씨스 Bigsis,UCfDkQiPchwM0F2SkHWl5JYQ,jM5TD88jIO0,45-54,🌸 봄맞이 체지방 버닝 🔥근력 유산소 20분🔥,2026-03-06T13:01:23Z,PT22M16S,1336,thumbnails/빅씨스Bigsis/jM5TD88jIO0.jpg,https://i.ytimg.com/vi/jM5TD88jIO0/maxresdefault.jpg,https://www.youtube.com/watch?v=jM5TD88jIO0,False,,,,False
빅씨스 Bigsis,UCfDkQiPchwM0F2SkHWl5JYQ,I0ZQ5XC0uRk,45-54,흐물흐물 처진 살과 작별하기👋 - 탄탄바디 덤벨 전신 23분 - 좌우불균형 교정,2026-01-27T05:46:39Z,PT24M9S,1449,thumbnails/빅씨스Bigsis/I0ZQ5XC0uRk.jpg,https://i.ytimg.com/vi/I0ZQ5XC0uRk/maxresdefault.jpg,https://www.youtube.com/watch?v=I0ZQ5XC0uRk,False,,,,False
빅씨스 Bigsis,UCfDkQiPchwM0F2SkHWl5JYQ,3d2_0R8vEAU,45-54,"2026 🎉 새해새몸 | 새해, 다시 나를 돌보는 시간",2025-12-31T20:45:42Z,PT30M2S,1802,thumbnails/빅씨스Bigsis/3d2_0R8vEAU.jpg,https://i.ytimg.com/vi/3d2_0R8vEAU/maxresdefault.jpg,https://www.youtube.com/watch?v=3d2_0R8vEAU,False,,,,False
빅씨스 Bigsis,UCfDkQiPchwM0F2SkHWl5JYQ,K9j-X6GfY_M,45-54,🎅🏻크리스마스 특집 - 논스톱 신나는 유산소 - 🔥체지방 버닝🎄,2025-12-19T04:51:25Z,PT14M8S,848,thumbnails/빅씨스Bigsis/K9j-X6GfY_M.jpg,https://i.ytimg.com/vi/K9j-X6GfY_M/maxresdefault.jpg,https://www.youtube.com/watch?v=K9j-X6GfY_M,False,,,,False
빅씨스 Bigsis,UCfDkQiPchwM0F2SkHWl5JYQ,-U88syMdrgw,45-54,모닝 ☀️ 공복 유산소 - 서서하는 논스탑 홈트 15분,2025-12-01T05:58:13Z,PT15M56S,956,thumbnails/빅씨스Bigsis/-U88syMdrgw.jpg,https://i.ytimg.com/vi/-U88syMdrgw/maxresdefault.jpg,https://www.youtube.com/watch?v=-U88syMdrgw,False,,,,False
김아랑 Alang Kim,UCqLpXUYCykYLInJycJ9W3rA,ZaDN7miDago,45-54,죽기 전 꼭 가봐야 할 꼬모호수🏞| 밀라노 맛집🍽 와인🍷| Day Off 브이로그✨️,2026-03-07T09:22:51Z,PT11M13S,673,thumbnails/김아랑AlangKim/ZaDN7miDago.jpg,https://i.ytimg.com/vi/ZaDN7miDago/maxresdefault.jpg,https://www.youtube.com/watch?v=ZaDN7miDago,False,,,,False
김아랑 Alang Kim,UCqLpXUYCykYLInJycJ9W3rA,65r0CDYQrvI,45-54,이태리에서 출근해요🇮🇹| 밀라노 올림픽 해설 브이로그,2026-02-25T12:46:32Z,PT18M47S,1127,thumbnails/김아랑AlangKim/65r0CDYQrvI.jpg,https://i.ytimg.com/vi/65r0CDYQrvI/hqdefault.jpg,https://www.youtube.com/watch?v=65r0CDYQrvI,False,,,,False
김아랑 Alang Kim,UCqLpXUYCykYLInJycJ9W3rA,9BZVyxmMD9c,45-54,"올림픽 Q&A | 김아랑, 다시 경기 뛰고 싶다?",2026-02-21T13:56:27Z,PT11M42S,702,thumbnails/김아랑AlangKim/9BZVyxmMD9c.jpg,https://i.ytimg.com/vi/9BZVyxmMD9c/hqdefault.jpg,https://www.youtube.com/watch?v=9BZVyxmMD9c,False,,,,False
김아랑 Alang Kim,UCqLpXUYCykYLInJycJ9W3rA,clmkLsbfty0,45-54,GRWM💄 흉터 치료만 xx만원? | 시합하다 얼굴 다친 썰| 화장품 공개,2026-01-31T08:00:46Z,PT15M54S,954,thumbnails/김아랑AlangKim/clmkLsbfty0.jpg,https://i.ytimg.com/vi/clmkLsbfty0/maxresdefault.jpg,https://www.youtube.com/watch?v=clmkLsbfty0,False,,,,False
김소형채널H,UCuFGPhfJlIngZaC2BjLaJdQ,BW9yhtPU41o,55-64,양파와 달걀은 이렇게 드세요! 5분이면 뚝딱! 매일 먹어도 좋은 환상적인 맛!,2026-03-20T23:15:00Z,PT5M3S,303,thumbnails/김소형채널H/BW9yhtPU41o.jpg,https://i.ytimg.com/vi/BW9yhtPU41o/maxresdefault.jpg,https://www.youtube.com/watch?v=BW9yhtPU41o,False,,,,False
김소형채널H,UCuFGPhfJlIngZaC2BjLaJdQ,kt_JG6YskHg,55-64,100%성공! 세상에 없던 신맛없이 고소한 생크림요거트 만들기,2026-03-18T23:15:04Z,PT6M5S,365,thumbnails/김소형채널H/kt_JG6YskHg.jpg,https://i.ytimg.com/vi/kt_JG6YskHg/maxresdefault.jpg,https://www.youtube.com/watch?v=kt_JG6YskHg,False,,,,False
루이빈치과 류지헌,UCmzK71U9c8w--ejwOTiELgg,pvAO1_S4T4I,55-64,"깨진 유리 조각을 매일 먹어? 콩·현미·옥수수·아몬드에 옥살산, 신장 박살납니다. 허울 좋은 건강식, 야채·과일 독소 알고 드세요. 물에 불리고 삶아도, 끓여도 10%는 남아있다!",2026-03-23T01:00:06Z,PT4M50S,290,thumbnails/루이빈치과류지헌/pvAO1_S4T4I.jpg,https://i.ytimg.com/vi/pvAO1_S4T4I/maxresdefault.jpg,https://www.youtube.com/watch?v=pvAO1_S4T4I,False,,,,False
의학채널 비온뒤,UCF9vbHlZpz7FbOAky3fnYxw,PaXM6UxTsuI,55-64,"[김희진의 힐링콘서트] 슬며시 다가오는 봄, 힐콘과 함께 해요 / 포크가수 김희진 #61회",2026-03-20T05:13:11Z,P0D,,thumbnails/의학채널비온뒤/PaXM6UxTsuI.jpg,https://i.ytimg.com/vi/PaXM6UxTsuI/maxresdefault_live.jpg,https://www.youtube.com/watch?v=PaXM6UxTsuI,False,,,,False
의학채널 비온뒤,UCF9vbHlZpz7FbOAky3fnYxw,zXkPpLShlYM,55-64,타비시술 후 판막수명은? / 서울성모병원 순환기내과 장기육,2026-03-20T05:17:47Z,PT45M55S,2755,thumbnails/의학채널비온뒤/zXkPpLShlYM.jpg,https://i.ytimg.com/vi/zXkPpLShlYM/maxresdefault_live.jpg,https://www.youtube.com/watch?v=zXkPpLShlYM,False,,,,False
의학채널 비온뒤,UCF9vbHlZpz7FbOAky3fnYxw,ChpcdsNhu0s,55-64,"[내몸에닥터] 대장내시경, 꼭 해야 하나요? / 서울굿모닝내과 이웅철",2026-03-23T12:08:48Z,PT52M16S,3136,thumbnails/의학채널비온뒤/ChpcdsNhu0s.jpg,https://i.ytimg.com/vi/ChpcdsNhu0s/maxresdefault.jpg,https://www.youtube.com/watch?v=ChpcdsNhu0s,False,,,,False
의학채널 비온뒤,UCF9vbHlZpz7FbOAky3fnYxw,DDUUpYliV9M,55-64,"전립선암 진단에 대한 거의 모든 것 / 더서울비뇨의학과 추민수, 퍼펙트비뇨의학과 한병규",2026-03-20T05:26:44Z,PT57M15S,3435,thumbnails/의학채널비온뒤/DDUUpYliV9M.jpg,https://i.ytimg.com/vi/DDUUpYliV9M/maxresdefault_live.jpg,https://www.youtube.com/watch?v=DDUUpYliV9M,False,,,,False
의학채널 비온뒤,UCF9vbHlZpz7FbOAky3fnYxw,cVETeuyVykg,55-64,"[100세 척추 프로젝트 3] 척추 수술 후 운동, 어디까지 괜찮을까? - 재활의 기준은? / 상계백병원 정형외과 장동균",2026-03-20T05:28:43Z,PT45M34S,2734,thumbnails/의학채널비온뒤/cVETeuyVykg.jpg,https://i.ytimg.com/vi/cVETeuyVykg/maxresdefault_live.jpg,https://www.youtube.com/watch?v=cVETeuyVykg,False,,,,False
지식한상,UCw8hsZYZcasyyLrfOFP8D-w,UmozqR6c-Ss,55-64,"새벽 2시, 잠에서 깨는 사람은 자기 전 '이걸' 먹어보세요 (안철우 교수 1부)",2026-03-22T01:00:22Z,PT18M29S,1109,thumbnails/지식한상/UmozqR6c-Ss.jpg,https://i.ytimg.com/vi/UmozqR6c-Ss/maxresdefault.jpg,https://www.youtube.com/watch?v=UmozqR6c-Ss,False,,,,False
지식한상,UCw8hsZYZcasyyLrfOFP8D-w,RrYLwU3PDm4,55-64,"편의점에서 무심코 골랐던 '국민 과자'의 배신, 미세 플라스틱 덩어리입니다 (강상욱 교수 통합본)",2026-03-21T01:00:35Z,PT1H2M,3720,thumbnails/지식한상/RrYLwU3PDm4.jpg,https://i.ytimg.com/vi/RrYLwU3PDm4/maxresdefault.jpg,https://www.youtube.com/watch?v=RrYLwU3PDm4,False,,,,False
지식한상,UCw8hsZYZcasyyLrfOFP8D-w,_lhQruuLIh0,55-64,"""20년 영업 비밀이에요"" 내 얼굴에 딱 맞는 안경테 고르는 법 (강상구 대표 2부)",2026-03-19T10:01:05Z,PT11M6S,666,thumbnails/지식한상/_lhQruuLIh0.jpg,https://i.ytimg.com/vi/_lhQruuLIh0/maxresdefault.jpg,https://www.youtube.com/watch?v=_lhQruuLIh0,False,,,,False
지식한상,UCw8hsZYZcasyyLrfOFP8D-w,4XGxsEKuMgM,55-64,노후 자금 불리고 싶다면 ISA 계좌에 '이만큼' 넣어두세요 (김경필 대표 통합본),2026-03-16T10:30:07Z,PT1H1M4S,3664,thumbnails/지식한상/4XGxsEKuMgM.jpg,https://i.ytimg.com/vi/4XGxsEKuMgM/maxresdefault.jpg,https://www.youtube.com/watch?v=4XGxsEKuMgM,False,,,,False
지식한상,UCw8hsZYZcasyyLrfOFP8D-w,DNv-VmivsOQ,55-64,50대 이후 다초점 맞출 때 가격만 비싸고 구린 안경 거르는 법 (강상구 대표 1부),2026-03-15T01:00:10Z,PT13M3S,783,thumbnails/지식한상/DNv-VmivsOQ.jpg,https://i.ytimg.com/vi/DNv-VmivsOQ/maxresdefault.jpg,https://www.youtube.com/watch?v=DNv-VmivsOQ,False,,,,False
건강구조대,UCatDnMlI2LI2dDb15BuZbAg,SvAHIji_gk0,55-64,"""딱 3가지만 지켰다"" 헬스장 한번도 안갔는데 90세까지 무릎 허리 쌩쌩한 이유 (이시형 박사 x 윤방부 박사 통합본)",2026-03-22T01:42:28Z,PT53M37S,3217,thumbnails/건강구조대/SvAHIji_gk0.jpg,https://i.ytimg.com/vi/SvAHIji_gk0/maxresdefault.jpg,https://www.youtube.com/watch?v=SvAHIji_gk0,False,,,,False
건강구조대,UCatDnMlI2LI2dDb15BuZbAg,AyHhFSTizI4,55-64,"""40살 전에 알았다면 좋았을걸"" 체지방 짜낼 때 반드시 오는 3가지 신호 (현재원 대표 3부)",2026-03-21T01:00:10Z,PT19M24S,1164,thumbnails/건강구조대/AyHhFSTizI4.jpg,https://i.ytimg.com/vi/AyHhFSTizI4/maxresdefault.jpg,https://www.youtube.com/watch?v=AyHhFSTizI4,False,,,,False
건강구조대,UCatDnMlI2LI2dDb15BuZbAg,y73tv5O6VDY,55-64,"""한달만에 돌변한다“ 부모님 장례식에서 당장 챙겨야 할 '4가지'  l 지갑구조대 ep.7 (이장원 세무사)",2026-03-20T09:01:30Z,PT33M36S,2016,thumbnails/건강구조대/y73tv5O6VDY.jpg,https://i.ytimg.com/vi/y73tv5O6VDY/maxresdefault.jpg,https://www.youtube.com/watch?v=y73tv5O6VDY,False,,,,False
건강구조대,UCatDnMlI2LI2dDb15BuZbAg,p8_lAHLi6Ic,55-64,"""죽을 수도 있다"" 단순 다리 쥐를 절대 무시하면 안되는 이유 (이정표 원장 3부)",2026-03-18T09:01:17Z,PT24M42S,1482,thumbnails/건강구조대/p8_lAHLi6Ic.jpg,https://i.ytimg.com/vi/p8_lAHLi6Ic/maxresdefault.jpg,https://www.youtube.com/watch?v=p8_lAHLi6Ic,False,,,,False
건강구조대,UCatDnMlI2LI2dDb15BuZbAg,OxhoVIv-MrE,55-64,"""운동보다 먼저 하세요"" 자면서도 뱃살빠지는 최고의 방법 (현재원 대표 2부)",2026-03-15T01:30:31Z,PT21M59S,1319,thumbnails/건강구조대/OxhoVIv-MrE.jpg,https://i.ytimg.com/vi/OxhoVIv-MrE/maxresdefault.jpg,https://www.youtube.com/watch?v=OxhoVIv-MrE,False,,,,False
건강의 신,UCtTzA9_TTSWnVNxsN4GiLgA,KG5p3DZ1eis,55-64,"""탄수화물 끊으면 암이 굶어 죽는다?"" 암세포 씨 말리는 암 예방 음식과 암이 무서워하는 ‘이것’ (이영석 원장)",2026-03-20T13:44:00Z,PT12M59S,779,thumbnails/건강의신/KG5p3DZ1eis.jpg,https://i.ytimg.com/vi/KG5p3DZ1eis/maxresdefault.jpg,https://www.youtube.com/watch?v=KG5p3DZ1eis,False,,,,False
건강의 신,UCtTzA9_TTSWnVNxsN4GiLgA,QLC4B05Onko,55-64,“아침 굶으면 근육이 먼저 녹습니다!” 아침 공복에 의사들도 매일 챙겨 먹는 ‘이것’ 꼭 드세요! 내장지방 쏙 빠지고 살 찌지 않는 몸이 됩니다 (우창윤 원장),2026-03-13T10:41:00Z,PT15M38S,938,thumbnails/건강의신/QLC4B05Onko.jpg,https://i.ytimg.com/vi/QLC4B05Onko/maxresdefault.jpg,https://www.youtube.com/watch?v=QLC4B05Onko,False,,,,False
건강의 신,UCtTzA9_TTSWnVNxsN4GiLgA,ugtHsWIe3Ho,55-64,"“약도 아닌데 놀랐습니다!” 빠지지 않던 중년 뱃살, ‘이것’ 먹었더니 복부지방부터 확 빠졌습니다 (박미경 원장)",2026-03-06T13:18:00Z,PT14M10S,850,thumbnails/건강의신/ugtHsWIe3Ho.jpg,https://i.ytimg.com/vi/ugtHsWIe3Ho/maxresdefault.jpg,https://www.youtube.com/watch?v=ugtHsWIe3Ho,False,,,,False
건강의 신,UCtTzA9_TTSWnVNxsN4GiLgA,NWoQuGj6_W4,55-64,"“의사들 밥줄 끊길 각오로 밝힙니다” 두통도 이명도 아닙니다! 뇌졸중 직전, 마지막 신호! 찐득해진 혈관을 시원하게 씻어라 (서울대병원 이승훈 교수 통합본)",2026-02-12T10:40:00Z,PT1H56M47S,7007,thumbnails/건강의신/NWoQuGj6_W4.jpg,https://i.ytimg.com/vi/NWoQuGj6_W4/maxresdefault.jpg,https://www.youtube.com/watch?v=NWoQuGj6_W4,False,,,,False
건강의 신,UCtTzA9_TTSWnVNxsN4GiLgA,gn0TXWlQH-M,55-64,"""'이 증상' 있다면 심근경색은 이미 시작됐다!"" 의사들도 헷갈리는 심장마비 직전, 최후의 신호 6가지 (최석재 원장)",2026-02-06T14:10:00Z,PT14M24S,864,thumbnails/건강의신/gn0TXWlQH-M.jpg,https://i.ytimg.com/vi/gn0TXWlQH-M/maxresdefault.jpg,https://www.youtube.com/watch?v=gn0TXWlQH-M,False,,,,False
우리 모두 튼튼,UCOUzm2Kw5nKAwyDd1ewjXwA,WctMdlFfnpM,55-64,입 마르고 소화 안 된다? 결국 진액 고갈 문제입니다.,2026-03-22T21:00:37Z,PT10M31S,631,thumbnails/우리모두튼튼/WctMdlFfnpM.jpg,https://i.ytimg.com/vi/WctMdlFfnpM/maxresdefault.jpg,https://www.youtube.com/watch?v=WctMdlFfnpM,False,,,,False
우리 모두 튼튼,UCOUzm2Kw5nKAwyDd1ewjXwA,-aEdiGafh9s,55-64,몸과 스트레스는 연결되어 있다. 사람한테 스트레스 받을수록 진액이 마르는 충격적인 이유,2026-03-21T21:00:00Z,PT27M6S,1626,thumbnails/우리모두튼튼/-aEdiGafh9s.jpg,https://i.ytimg.com/vi/-aEdiGafh9s/hqdefault.jpg,https://www.youtube.com/watch?v=-aEdiGafh9s,False,,,,False
우리 모두 튼튼,UCOUzm2Kw5nKAwyDd1ewjXwA,dfR_NZTxOYw,55-64,"밤에 화장실 자주 가는 습관. 결국 심장 문제이고, 해결 방법은 이 한 가지만 지키세요. #소변 #혈액 #심장",2026-03-20T21:00:46Z,PT38M9S,2289,thumbnails/우리모두튼튼/dfR_NZTxOYw.jpg,https://i.ytimg.com/vi/dfR_NZTxOYw/maxresdefault.jpg,https://www.youtube.com/watch?v=dfR_NZTxOYw,False,,,,False
우리 모두 튼튼,UCOUzm2Kw5nKAwyDd1ewjXwA,ii7-Xt2uw40,55-64,"[알고 있어야 대응합니다] 폐지 줍는 할아버지가 치매에 안 걸리는 이유ㅣ경도인지장애부터 치매까지 관리 방법, 전조증상",2026-03-19T21:01:00Z,PT22M2S,1322,thumbnails/우리모두튼튼/ii7-Xt2uw40.jpg,https://i.ytimg.com/vi/ii7-Xt2uw40/maxresdefault.jpg,https://www.youtube.com/watch?v=ii7-Xt2uw40,False,,,,False
우리 모두 튼튼,UCOUzm2Kw5nKAwyDd1ewjXwA,gHHgg8QQOXA,55-64,"망할 거 작정하고 이야기합니다. 운동 루프 원리, 꾸준하게 반복하는 방법",2026-03-18T21:00:49Z,PT11M8S,668,thumbnails/우리모두튼튼/gHHgg8QQOXA.jpg,https://i.ytimg.com/vi/gHHgg8QQOXA/maxresdefault.jpg,https://www.youtube.com/watch?v=gHHgg8QQOXA,False,,,,False
무조건당신편,UCTp5fJVTDuFmf_dVfIMF7Nw,m1zYkKsJoLA,55-64,50세이후 블루베리 절대 그냥 먹으면 안되요. 우유와 함께 먹으면 안되는 이유. 블루베리의 효능 블루베리 먹는법. 함께먹으면 보약이 되는 음식. 치매예방.노화예방.심장질환예방,2026-03-23T07:30:18Z,PT1H1M32S,3692,thumbnails/무조건당신편/m1zYkKsJoLA.jpg,https://i.ytimg.com/vi/m1zYkKsJoLA/maxresdefault.jpg,https://www.youtube.com/watch?v=m1zYkKsJoLA,False,,,,False
무조건당신편,UCTp5fJVTDuFmf_dVfIMF7Nw,m5yNlqIZv5U,55-64,50세이후엔 믹스커피 이렇게 먹으면  뇌졸증예방되고 기억력좋아진 혈당조절되고 내장지방녹여주고 뱃살까지 쏙 빠진다 고지혈증 다이어트 당뇨 심혈관질환 괜찮을까? #치매,2026-03-23T03:26:54Z,P0D,,thumbnails/무조건당신편/m5yNlqIZv5U.jpg,https://i.ytimg.com/vi/m5yNlqIZv5U/maxresdefault_live.jpg,https://www.youtube.com/watch?v=m5yNlqIZv5U,False,,,,False
무조건당신편,UCTp5fJVTDuFmf_dVfIMF7Nw,MtTUTGV1BfY,55-64,냉장고 이반찬통 당장치우세요! 암세포 100배늘리는 반찬통! 암세포를 만드는 최악의 음식 발암물질을 먹는 거에요 암세포 씨를 말리는 방법 항암에 최고입니다 #암예방 #암세포,2026-03-22T23:08:40Z,PT11H54M58S,42898,thumbnails/무조건당신편/MtTUTGV1BfY.jpg,https://i.ytimg.com/vi/MtTUTGV1BfY/maxresdefault.jpg,https://www.youtube.com/watch?v=MtTUTGV1BfY,False,,,,False
이상대 중년 홈트 - 45세 이상 초간단 운동,UCokhKITywla4LgvmkjAHhVQ,W0zyYlAFYsQ,55-64,"""중년 근육손실 막고 뱃살 싹 다 빠집니다"" 밥 먹고 걷기대신 딱 4분만 하세요",2026-03-22T09:00:00Z,PT5M40S,340,thumbnails/이상대중년홈트-45세이상초간단운동/W0zyYlAFYsQ.jpg,https://i.ytimg.com/vi/W0zyYlAFYsQ/maxresdefault.jpg,https://www.youtube.com/watch?v=W0zyYlAFYsQ,False,,,,False
백세지혜길잡이,UCKm4_DlQnY6U6SXVeDGDMhw,AyhTgNuuTBs,55-64,다 필요없고 뇌 진짜 하수구 '여기'만 누르세요. 너무 간단해서 세계도 놀란 치매 막는 마사지 찾았습니다 | 치매 예방 | 치매 전조증상 | 기억력 강화,2026-03-22T11:30:12Z,PT25M29S,1529,thumbnails/백세지혜길잡이/AyhTgNuuTBs.jpg,https://i.ytimg.com/vi/AyhTgNuuTBs/maxresdefault.jpg,https://www.youtube.com/watch?v=AyhTgNuuTBs,False,,,,False
백세지혜길잡이,UCKm4_DlQnY6U6SXVeDGDMhw,YK_E5EMHaE8,55-64,목욕하다 빨리 죽습니다. 70대가 절대 하면 안 되는 목욕습관 5가지! | 심장마비 예방 | 노인 낙상 | 불면증 원인 | 혈관 건강,2026-03-18T11:30:36Z,PT26M6S,1566,thumbnails/백세지혜길잡이/YK_E5EMHaE8.jpg,https://i.ytimg.com/vi/YK_E5EMHaE8/maxresdefault.jpg,https://www.youtube.com/watch?v=YK_E5EMHaE8,False,,,,False
백세지혜길잡이,UCKm4_DlQnY6U6SXVeDGDMhw,NdS8hD3quf0,55-64,이렇게 강황을 드시면 노년층의 모든 염증과 병이 사라집니다! 100세까지 병 없이 사는 비결ㅣ관절 건강 | 무릎 통증 | 염증에 좋은 음식 | 강황 효능,2026-03-15T11:30:15Z,PT24M56S,1496,thumbnails/백세지혜길잡이/NdS8hD3quf0.jpg,https://i.ytimg.com/vi/NdS8hD3quf0/maxresdefault.jpg,https://www.youtube.com/watch?v=NdS8hD3quf0,False,,,,False
백세지혜길잡이,UCKm4_DlQnY6U6SXVeDGDMhw,JDVcoIIwJY0,55-64,"근육감소증 막는 최고의 단백질 음식 5가지! 고기, 계란 말고 이것 드세요! | 단백질 섭취 방법 | 근육 감소 원인 | 건강정보 | 오디오북",2026-03-11T11:30:15Z,PT26M33S,1593,thumbnails/백세지혜길잡이/JDVcoIIwJY0.jpg,https://i.ytimg.com/vi/JDVcoIIwJY0/maxresdefault.jpg,https://www.youtube.com/watch?v=JDVcoIIwJY0,False,,,,False
백세지혜길잡이,UCKm4_DlQnY6U6SXVeDGDMhw,-ZqGUi3YfSU,55-64,뇌가 맑아지는 식탁 : 치매 늦추는 '뇌 청소 음식' 5가지 | 치매 예방 | 치매 전조증상 | 뇌 건강,2026-03-08T11:30:00Z,PT25M16S,1516,thumbnails/백세지혜길잡이/-ZqGUi3YfSU.jpg,https://i.ytimg.com/vi/-ZqGUi3YfSU/maxresdefault.jpg,https://www.youtube.com/watch?v=-ZqGUi3YfSU,False,,,,False
이동욱의 백세건강 TV,UCpKHS8_xkkS23d23n3Wk8yw,6p1TVQRrtRw,65+,"올리브유 들기름 퍼먹지 마세요. 먹어라 마라 논란, 오늘 한번에 정리합니다 #올리브유 #들기름 #기름먹는법",2026-03-22T22:45:01Z,PT27M24S,1644,thumbnails/이동욱의백세건강TV/6p1TVQRrtRw.jpg,https://i.ytimg.com/vi/6p1TVQRrtRw/maxresdefault.jpg,https://www.youtube.com/watch?v=6p1TVQRrtRw,False,,,,False
이동욱의 백세건강 TV,UCpKHS8_xkkS23d23n3Wk8yw,xahTUNKHr88,65+,"""뱃살이 너무 잘빠져요"" 당근 먹는 법 바꿨더니 벌어지는 놀라운 일 #당근 #뱃살 #당근효능 #뱃살빼는법 #내장지방 #당근먹는법 #베타카로틴 #당근초무침 #당근볶음 #당근죽",2026-03-21T22:45:06Z,PT25M5S,1505,thumbnails/이동욱의백세건강TV/xahTUNKHr88.jpg,https://i.ytimg.com/vi/xahTUNKHr88/maxresdefault.jpg,https://www.youtube.com/watch?v=xahTUNKHr88,False,,,,False
건강박사,UC2-gb53qXD1LgyRq0K36l8A,3pXIuL0apN4,65+,"""건강하고 싶다면 반드시 끊으세요"" 몸에 있는 암세포, 씨까지 싹 말려버리는 방법 #건강 #암극복 #암치료",2026-03-21T20:00:07Z,PT25M13S,1513,thumbnails/건강박사/3pXIuL0apN4.jpg,https://i.ytimg.com/vi/3pXIuL0apN4/maxresdefault.jpg,https://www.youtube.com/watch?v=3pXIuL0apN4,False,,,,False
