channel_name,channel_id,video_id,title,description,published_at,tags,category_id,default_language,duration,dimension,definition,caption,view_count,like_count,favorite_count,comment_count,privacy_status,license,embeddable,made_for_kids,topic_categories,thumbnail_url,thumbnail_path
돼지수산 158,UCRgBlQGkRnlx3Jxv-PNStSw,NanAfKhmpz4,돼지수산 158 라이브 스트리밍 중,"노량진 돼지수산 158

문의 전화 : 010-6478-3716",2026-03-28T07:11:24Z,,26,ko,PT54M14S,2d,hd,false,2082,9,0,0,public,youtube,True,False,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://i.ytimg.com/vi/NanAfKhmpz4/maxresdefault.jpg,thumbnails\돼지수산158\NanAfKhmpz4.jpg
돼지수산 158,UCRgBlQGkRnlx3Jxv-PNStSw,jSOCrAHqWNI,돼지수산 158 라이브 스트리밍 중,"노량진 돼지수산 158

문의 전화 : 010-6478-3716",2026-03-27T11:22:48Z,,26,ko,PT3H2M50S,2d,hd,false,1368,9,0,0,public,youtube,True,False,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://i.ytimg.com/vi/jSOCrAHqWNI/maxresdefault.jpg,thumbnails\돼지수산158\jSOCrAHqWNI.jpg
돼지수산 158,UCRgBlQGkRnlx3Jxv-PNStSw,C1nC93x7N-Q,돼지수산 158 라이브 스트리밍 중,"노량진 돼지수산 158

문의 전화 : 010-6478-3716",2026-03-26T08:02:28Z,,26,ko,PT1H49M28S,2d,hd,false,1436,10,0,2,public,youtube,True,False,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://i.ytimg.com/vi/C1nC93x7N-Q/maxresdefault.jpg,thumbnails\돼지수산158\C1nC93x7N-Q.jpg
돼지수산 158,UCRgBlQGkRnlx3Jxv-PNStSw,ci_QInCy8sc,돼지수산 158 라이브 스트리밍 중,"노량진 돼지수산 158

문의 전화 : 010-6478-3716",2026-03-25T08:44:39Z,,26,ko,PT2H28M59S,2d,hd,false,1711,11,0,0,public,youtube,True,False,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://i.ytimg.com/vi/ci_QInCy8sc/maxresdefault.jpg,thumbnails\돼지수산158\ci_QInCy8sc.jpg
돼지수산 158,UCRgBlQGkRnlx3Jxv-PNStSw,A_8NtthUzPo,돼지수산 158 라이브 스트리밍 중,"노량진 돼지수산 158

문의 전화 : 010-6478-3716",2026-03-24T10:23:12Z,,26,ko,PT3H47M35S,2d,hd,false,3094,30,0,1,public,youtube,True,False,,https://i.ytimg.com/vi/A_8NtthUzPo/maxresdefault.jpg,thumbnails\돼지수산158\A_8NtthUzPo.jpg
돼지수산 158,UCRgBlQGkRnlx3Jxv-PNStSw,TKZpMkQ0gSs,돼지수산 158 라이브 스트리밍 중,"노량진 돼지수산 158

문의 전화 : 010-6478-3716",2026-03-23T10:16:18Z,,26,ko,PT3H18M47S,2d,hd,false,4463,19,0,1,public,youtube,True,False,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://i.ytimg.com/vi/TKZpMkQ0gSs/maxresdefault.jpg,thumbnails\돼지수산158\TKZpMkQ0gSs.jpg
돼지수산 158,UCRgBlQGkRnlx3Jxv-PNStSw,5AJeRbVzzvg,돼지수산 158 라이브 스트리밍 중,"노량진 돼지수산 158

문의 전화 : 010-6478-3716",2026-03-21T06:52:51Z,,26,ko,PT35M20S,2d,hd,false,526,3,0,3,public,youtube,True,False,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://i.ytimg.com/vi/5AJeRbVzzvg/maxresdefault.jpg,thumbnails\돼지수산158\5AJeRbVzzvg.jpg
돼지수산 158,UCRgBlQGkRnlx3Jxv-PNStSw,qi40-3OmIwU,돼지수산 158 라이브 스트리밍 중,"노량진 돼지수산 158

문의 전화 : 010-6478-3716",2026-03-19T22:12:12Z,,26,ko,PT4H3M26S,2d,hd,false,1589,13,0,0,public,youtube,True,False,,https://i.ytimg.com/vi/qi40-3OmIwU/maxresdefault.jpg,thumbnails\돼지수산158\qi40-3OmIwU.jpg
돼지수산 158,UCRgBlQGkRnlx3Jxv-PNStSw,O7V5G4BIYco,돼지수산 158 라이브 스트리밍 중,"노량진 돼지수산 158

문의 전화 : 010-6478-3716",2026-03-19T06:18:58Z,,26,ko,PT7M40S,2d,hd,false,239,5,0,1,public,youtube,True,False,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://i.ytimg.com/vi/O7V5G4BIYco/maxresdefault.jpg,thumbnails\돼지수산158\O7V5G4BIYco.jpg
돼지수산 158,UCRgBlQGkRnlx3Jxv-PNStSw,3GEnOQzP0w0,돼지수산 158 라이브 스트리밍 중,"노량진 돼지수산 158

문의 전화 : 010-6478-3716",2026-03-18T09:27:17Z,,26,ko,PT2H2M7S,2d,hd,false,2667,15,0,1,public,youtube,True,False,,https://i.ytimg.com/vi/3GEnOQzP0w0/maxresdefault.jpg,thumbnails\돼지수산158\3GEnOQzP0w0.jpg
이계피 요리채널,UCepLjVoNirPHYWI5andIRPg,dcC-xpkZBNo,성아란의 최고급 머스크 메론빵,"#따끈따끈베이커리 #따따베 #제빵 

오늘은 성아란의 최고급 머스크 메론빵을 만들어 봤습니다.",2026-03-17T06:00:26Z,"따따베,따끈따끈베이커리,yakitate japan,제빵,제과,애니메이션,애니,만화,요리,음식,애니 리액션",24,ko,PT3M35S,2d,hd,false,93176,1846,0,460,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/dcC-xpkZBNo/maxresdefault.jpg,thumbnails\이계피요리채널\dcC-xpkZBNo.jpg
이계피 요리채널,UCepLjVoNirPHYWI5andIRPg,HjGNIQK23oI,따끈따끈베이커리 빵 현실에서 만들기 몰아보기1,"#따끈따끈베이커리 #따따베 #제빵

구독자분들께서 몰아보기 영상 하나 만들어달라 하셔서 만들어왔습니다.",2026-03-13T15:58:39Z,"따따베,따끈따끈베이커리,yakitate japan,제빵,제과,애니메이션,애니,만화,요리,음식,애니 리액션",24,ko,PT29M16S,2d,hd,false,196919,3320,0,257,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/HjGNIQK23oI/maxresdefault.jpg,thumbnails\이계피요리채널\HjGNIQK23oI.jpg
이계피 요리채널,UCepLjVoNirPHYWI5andIRPg,9JJCCgVtKVI,"초저온 장시간 굽기, 거북이빵 태빵 8호","#따끈따끈베이커리 #따따베 #요리 #제빵

오늘은 따끈따끈베이커리에 나온 초저온 장시간 굽기 거북이빵 태빵 8호를 만들어 봤습니다.",2026-03-12T06:00:12Z,"따따베,따끈따끈베이커리,yakitate japan,제빵,제과,애니메이션,애니,만화,요리,음식,애니 리액션",24,ko,PT3M49S,2d,hd,false,97604,2747,0,395,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/9JJCCgVtKVI/maxresdefault.jpg,thumbnails\이계피요리채널\9JJCCgVtKVI.jpg
이계피 요리채널,UCepLjVoNirPHYWI5andIRPg,EuIJrWlGp6A,"바닷물로 만든 빵, 감우진의 뺑 오 루스틱","#따끈따끈베이커리 #따따베 #제빵
오늘은 감우진의 해양효모 RAS로 만든 빵 뺑 오 루스틱을 만들어 봤습니다.",2026-03-10T06:04:53Z,"따따베,따끈따끈베이커리,yakitate japan,제빵,제과,애니메이션,애니,만화,요리,음식,애니 리액션,루스틱,리스틱,뤼스틱,뺑오뤼스틱",24,ko,PT4M11S,2d,hd,false,58942,1235,0,226,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/EuIJrWlGp6A/maxresdefault.jpg,thumbnails\이계피요리채널\EuIJrWlGp6A.jpg
이계피 요리채널,UCepLjVoNirPHYWI5andIRPg,82yt9j8Lnic,"두유로 만든 빵, 태빵 1호",#따끈따끈베이커리 #따따베 #제빵,2023-11-07T08:00:10Z,"따따베,따끈따끈베이커리,제빵,제빵사,Yakitate!! japan,Yakitate,焼きたて!! ジャぱん,焼きたて",24,ko,PT4M52S,2d,hd,false,60772,803,0,130,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/82yt9j8Lnic/maxresdefault.jpg,thumbnails\이계피요리채널\82yt9j8Lnic.jpg
이계피 요리채널,UCepLjVoNirPHYWI5andIRPg,LwDJdwFxJlU,짜파게티의 행방불명 [통합본],ㅣ,2023-07-31T03:00:08Z,"자장면,짜장면,짜파게티,짜짜로니,짜장라면,농심,shdtla,Wkwkdfaus",24,ko,PT3M51S,2d,hd,false,2339,69,0,12,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/LwDJdwFxJlU/maxresdefault.jpg,thumbnails\이계피요리채널\LwDJdwFxJlU.jpg
이계피 요리채널,UCepLjVoNirPHYWI5andIRPg,aSw7R_BjJxg,애니메이션 빵 실사판(따끈따끈베이커리 / 태빵 16호),ㅣ,2023-04-04T08:00:01Z,"EkEkqp,따따베,야키타테제판,Yakitate Japan,재빵,제빵,태빵,테빵,한라산,후지산,한라산빵,후지산빵",24,ko,PT4M8S,2d,hd,false,15287,211,0,36,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/aSw7R_BjJxg/maxresdefault.jpg,thumbnails\이계피요리채널\aSw7R_BjJxg.jpg
이계피 요리채널,UCepLjVoNirPHYWI5andIRPg,-tbj0C-OsSw,제로부터 시작하는 제면 생활 / 닥터스톤 센쿠의 강아지풀 라멘 【D.r Stone Foxtail Millet Ramen】,ㅣ,2022-10-19T10:57:14Z,"요리,음식,괴식,cinnamonlee,cook,dish,우마이,레시피,recipe,cuisine,닥터스톤,Dr.Stone,강아지풀 라멘,Foxtail Millet Ramen,Ramen,Anime,Animation food,센쿠,Senku,Senku Ishigami",24,ko,PT5M19S,2d,hd,false,228591,2622,0,210,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/-tbj0C-OsSw/maxresdefault.jpg,thumbnails\이계피요리채널\-tbj0C-OsSw.jpg
이계피 요리채널,UCepLjVoNirPHYWI5andIRPg,dX_PB3OH7Xw,악! 쿠루루 상사님의 특제 해병 카레빵 / 돌아온 케로로빵,ㅣ,2022-10-17T09:00:18Z,"요리,음식,괴식,cinnamonlee,cook,dish,우마이,레시피,recipe,cuisine",24,ko,PT5M11S,2d,hd,false,12128,213,0,33,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/dX_PB3OH7Xw/maxresdefault.jpg,thumbnails\이계피요리채널\dX_PB3OH7Xw.jpg
이계피 요리채널,UCepLjVoNirPHYWI5andIRPg,pJCjvOrIwlc,이 체리파이는 죽음으로 맛있는데? / 검은수염 티치의 체리 파이 【Cherry Pie One Piece Marshall D. Teach  / マーシャル・D・ティーチ】,"[파이반죽]
실온버터 120g
슈가파우더 70g
소금 1g
아몬드가루 25g
계란1개
박력분 200g


[체리필링]
체리 500g
설탕 500g
전분 적당히(농도 봐가면서)",2022-10-10T09:00:15Z,"요리,음식,괴식,cinnamonlee,cook,dish,우마이,레시피,recipe,cuisine,원피스,검은수염,체리파이,cheery pie,Marshall D. Teach,マーシャル・D・ティーチ,One Piece,애니메이션,Animation,애니 요리,어둠어둠열매,흔들흔들열매,흰수염,타트체리",24,ko,PT3M18S,2d,hd,false,79581,2102,0,266,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/pJCjvOrIwlc/maxresdefault.jpg,thumbnails\이계피요리채널\pJCjvOrIwlc.jpg
부엉이TV,UC8rHHiicfjVYf1Cjgbd5X8w,qSVifdJvv_o,내가 오늘 삼겹살을 먹어야만 하는 이유,,2026-03-27T12:25:40Z,,22,en,PT11M9S,2d,hd,false,2579,194,0,19,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/qSVifdJvv_o/maxresdefault.jpg,thumbnails\부엉이TV\qSVifdJvv_o.jpg
부엉이TV,UC8rHHiicfjVYf1Cjgbd5X8w,f1xkNk-COl4,노가다 퇴근 후 미니돈가스와 쏘맥,,2026-03-27T03:18:53Z,,22,en,PT16M4S,2d,hd,false,4397,232,0,49,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/f1xkNk-COl4/maxresdefault.jpg,thumbnails\부엉이TV\f1xkNk-COl4.jpg
부엉이TV,UC8rHHiicfjVYf1Cjgbd5X8w,JMNUKnaObwo,김치수제비에 소주한잔,,2026-03-23T22:00:16Z,,22,en,PT5M59S,2d,hd,false,3696,276,0,29,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/JMNUKnaObwo/maxresdefault.jpg,thumbnails\부엉이TV\JMNUKnaObwo.jpg
부엉이TV,UC8rHHiicfjVYf1Cjgbd5X8w,8-WtB5GmGBc,제육볶음에 유채겉절이 쐬주한잔 ,,2026-03-15T05:26:40Z,,22,en,PT11M24S,2d,hd,false,5542,300,0,50,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/8-WtB5GmGBc/maxresdefault.jpg,thumbnails\부엉이TV\8-WtB5GmGBc.jpg
부엉이TV,UC8rHHiicfjVYf1Cjgbd5X8w,LpVp-Z92CnI,그림처럼 눈이옵니다 눈구경 하세요,#자연인#한식#먹방#muckbang#korean food#라면#짜장면#짬뽕#국수,2026-03-13T01:36:26Z,"먹방,muckbang,korean food,짜장면,짬뽕,라면,국수",22,en,PT45M35S,2d,hd,false,1328,87,0,7,public,youtube,True,False,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://i.ytimg.com/vi/LpVp-Z92CnI/hqdefault.jpg,thumbnails\부엉이TV\LpVp-Z92CnI.jpg
부엉이TV,UC8rHHiicfjVYf1Cjgbd5X8w,3BreOhLmPgk,눈오는날은 무조건 야외라면,#라면#먹방#mukbang #국수,2026-03-13T00:36:28Z,,22,en,PT8M30S,2d,hd,false,24221,774,0,73,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/3BreOhLmPgk/maxresdefault.jpg,thumbnails\부엉이TV\3BreOhLmPgk.jpg
부엉이TV,UC8rHHiicfjVYf1Cjgbd5X8w,sHWGE7Tu2Vk,엄마표 파김치에 짜파게티 3봉 먹방,#짜장면 #라면,2026-03-11T08:43:55Z,,22,en,PT5M33S,2d,hd,false,7571,422,0,73,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/sHWGE7Tu2Vk/maxresdefault.jpg,thumbnails\부엉이TV\sHWGE7Tu2Vk.jpg
부엉이TV,UC8rHHiicfjVYf1Cjgbd5X8w,i3PYxXtzyJc,오늘의 메뉴는 닭도리탕과 더덕무침 ,#먹방 #한식먹방 #백반#mukbang,2026-03-09T09:42:13Z,,22,en,PT8M58S,2d,hd,false,5315,287,0,47,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/i3PYxXtzyJc/maxresdefault.jpg,thumbnails\부엉이TV\i3PYxXtzyJc.jpg
부엉이TV,UC8rHHiicfjVYf1Cjgbd5X8w,8skmHXL2JJI,돈 주고도 못먹는다는 닭백숙입니다,#한식먹방 #먹방,2026-03-08T07:41:03Z,,22,en,PT10M44S,2d,hd,false,1825,148,0,37,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/8skmHXL2JJI/maxresdefault.jpg,thumbnails\부엉이TV\8skmHXL2JJI.jpg
부엉이TV,UC8rHHiicfjVYf1Cjgbd5X8w,28r76jodlkE,힘들게 일하고 먹는 제육볶음,#먹방 #제육볶음 #한식#백반##정선맛집#koreanfood #mukbang,2026-03-07T15:12:10Z,,22,en,PT18M8S,2d,hd,false,9686,467,0,74,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/28r76jodlkE/maxresdefault.jpg,thumbnails\부엉이TV\28r76jodlkE.jpg
밥상차려주는남자,UCKRyhheRuLLDGuUn2YoFFFQ,8f2QmbQfFRY,해물 없어도 이런 맛이 가능해? 순두부계란탕 정말 최고네요,"🔥 “해물 없어도 이 맛 난다고?” 순두부계란탕 미쳤습니다
집에 해물 없어서 고민하셨죠?그냥 이거 하세요.
재료 간단한데… 진짜 국물 미쳤습니다.
부드럽고 칼칼한데밥 그냥 두 공기 순삭입니다.

📝 계량 레시피

식용유 2T
양파 1/4개
대파 1/2대
마늘 1T
고춧가루 3T
물 600ml
코인육수 1개 (또는 가루육수 1T)
국간장 1T
참치액 1T
마른당면 한 줌
순두부 2팩
계란 3개
소금 약간
참기름 1T

💡 꿀팁 (이거 하나로 맛 갈립니다)
고춧가루 볶을 때 절대 센불 ❌ → 탄맛 나면 끝입니다
고추기름 향 올라오는 순간이 핵심 타이밍
당면 넣으면 국물 감칠맛이 훨씬 깊어짐
마지막 참기름 한스푼 = 풍미 완성

🔥 추가 꿀팁 (진짜 중요)
여기에 고추다짐이 한스푼 넣어보세요
감칠맛이 한 단계가 아니라 그냥 다른 음식 됩니다

#순두부계란탕 #순두부찌개 #간단요리 #집밥레시피
#국물요리 #자취요리 #초간단레시피 #밥도둑 
#고추다짐이 #매콤찬 #단디잇

먹는 걸로 장난치지 않겠습니다.
내 가족이 먹는다는 기준으로 만듭니다.
👉 영양사·요리사 부부의 단디 만든 먹거리
 https://mkt.shopping.naver.com/link/68826f2b17eb046efcf75367 
💥 밥차남의 제육잡채 구매링크 https://ndns.shop/creator/babchanam1
💥 밥상차려주는남자 멤버십 가입(응원 감사합니다!!)
https://www.youtube.com/channel/UCKRyhheRuLLDGuUn2YoFFFQ/join",2026-03-27T08:00:12Z,"밥차남,순두부계란탕,순두부요리,순두부찌개 만들기,순두부찌개 레시피,얼큰계란탕,순두부계란탕 레시피,밥차남 순두부찌개,밥상차려주는남자순두부,쉬운찌개만들기,해물없이 순두부찌개 만들기",26,ko,PT5M44S,2d,hd,false,4407,265,0,19,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/8f2QmbQfFRY/maxresdefault.jpg,thumbnails\밥상차려주는남자\8f2QmbQfFRY.jpg
밥상차려주는남자,UCKRyhheRuLLDGuUn2YoFFFQ,qPCKjjiI1YU,"똑같은 어묵볶음 그만하세요, 이게 훨씬 맛있습니다","봄에 딱 한철 먹는 풋마늘,
이렇게 볶아먹으면 밥 그냥 사라집니다🔥

한 번 만들면
“왜 이제 만들었지?” 소리 나옵니다.

📌 계량 레시피

[재료]
풋마늘,어묵2장,양파약간,고추1~2개,다진마늘약간

[데치기]
물,소금0.5T

[양념]
고추장1T,간장1T,설탕0.5T,물엿1T,고춧가루2T

[마무리]
참기름,깨

🔥 핵심 꿀팁
풋마늘 30초 데치기 = 식감 살리는 핵심
물기 안짜면 나중에 질척해짐
양념은 기름에 먼저 볶아야 맛이 살아남
마지막은 살짝 뻑뻑하게 볶아야 밥도둑 완성

#풋마늘볶음 #봄반찬 #밥도둑 #집밥레시피 #간단요리 #밑반찬 #어묵볶음 #제철요리 #한식레시피

먹는 걸로 장난치지 않겠습니다.
내 가족이 먹는다는 기준으로 만듭니다.
👉 영양사·요리사 부부의 단디 만든 먹거리
 https://mkt.shopping.naver.com/link/68826f2b17eb046efcf75367 
💥 밥차남의 제육잡채 구매링크 https://ndns.shop/creator/babchanam1
💥 밥상차려주는남자 멤버십 가입(응원 감사합니다!!)
https://www.youtube.com/channel/UCKRyhheRuLLDGuUn2YoFFFQ/join",2026-03-26T08:00:56Z,"밥차남,풋마늘,풋마늘볶음,풋마늘어묵볶음,어묵볶음레시피,매운어묵볶음,어묵풋마늘볶음,풋마늘대,봄나물요리,봄요리,봄에 먹어야하는음식",26,ko,PT5M52S,2d,hd,false,46649,515,0,25,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/qPCKjjiI1YU/maxresdefault.jpg,thumbnails\밥상차려주는남자\qPCKjjiI1YU.jpg
밥상차려주는남자,UCKRyhheRuLLDGuUn2YoFFFQ,5sg7oqLSVH8,"“쌀 반, 양배추 반”근데 맛은 그냥 볶음밥 그 자체입니다.","배부르게 먹고도 살이 빠지는 대박 볶음밥 레시피

📌 계량 레시피 (3인분 기준)

양배추 듬뿍
대파(흰부분) 약간
당근 소량
맛살 3개
달걀 3개
밥 3공기 (조절 가능)

식용유3~4T
간장1.5T (밥1공기당0.5T)
치킨스톡0.5T
소금 약간
후추 약간
참기름1T

💡 꿀팁 (이거 중요)
양배추는 많이 넣어도 볶으면 부피 확 줄어듦
불에 살짝 눌려야 “고소한 볶음밥 맛” 제대로 남
치킨스톡 넣으면 감칠맛 확 올라감
밥 양 줄이면 진짜 다이어트식으로 가능

👉 핵심 한 줄
“양배추 많이 넣을수록 죄책감 줄어듦”

#다이어트레시피 #양배추볶음밥 #저칼로리식단 #집밥레시피 #볶음밥레시피 #다이어트식단 #간단요리 #한끼식사 #밥도둑 #고추다짐

먹는 걸로 장난치지 않겠습니다.
내 가족이 먹는다는 기준으로 만듭니다.
👉 영양사·요리사 부부의 단디 만든 먹거리 https://mkt.shopping.naver.com/link/68826f2b17eb046efcf75367 
💥 밥차남의 제육잡채 구매링크 https://ndns.shop/creator/babchanam1
💥 밥상차려주는남자 멤버십 가입(응원 감사합니다!!)
https://www.youtube.com/channel/UCKRyhheRuLLDGuUn2YoFFFQ/join",2026-03-25T07:30:03Z,"밥차남,볶음밥,양배추볶음밥,양배추활용요리,양배추레시피,볶음밥만들기,양배추볶음밥만들기",26,ko,PT8M55S,2d,hd,false,117365,2387,0,75,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/5sg7oqLSVH8/maxresdefault.jpg,thumbnails\밥상차려주는남자\5sg7oqLSVH8.jpg
밥상차려주는남자,UCKRyhheRuLLDGuUn2YoFFFQ,OplLlSrPzao,봄에 이거 안 먹으면 진짜 손해입니다 꼭 만들어드세요,"냉이 향 + 우삼겹 기름 + 채소 단맛
이 조합… 그냥 끝입니다.

한 번 끓이면 집에서 “와…” 소리 무조건 나옵니다.

🥘 계량 레시피 (2~3인 기준)

냉이 한 줌
우삼겹 300g
양배추 1/4통
양파 1개
대파 1/2대
홍고추 1개
달걀 2개

[육수/소스]
물400ml,간장5T,설탕2T,청주3T,참기름2T,후추,코인육수2개,다진마늘1T

#냉이요리 #우삼겹전골 #봄제철요리 #집밥레시피 #전골레시피 #다이어트식 #고추다짐이 #밥도둑

먹는 걸로 장난치지 않겠습니다.
내 가족이 먹는다는 기준으로 만듭니다.
👉 영양사·요리사 부부의 단디 만든 먹거리
 https://mkt.shopping.naver.com/link/68826f2b17eb046efcf75367 
💥 밥차남의 제육잡채 구매링크 https://ndns.shop/creator/babchanam1
💥 밥상차려주는남자 멤버십 가입(응원 감사합니다!!)
https://www.youtube.com/channel/UCKRyhheRuLLDGuUn2YoFFFQ/join",2026-03-24T07:30:21Z,"밥차남,우삼겹,우삼겹전골,냉이전골,냉이요리,우삼겹냉이전골,손님초대요리",26,ko,PT8M35S,2d,hd,false,5235,204,0,17,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/OplLlSrPzao/maxresdefault.jpg,thumbnails\밥상차려주는남자\OplLlSrPzao.jpg
밥상차려주는남자,UCKRyhheRuLLDGuUn2YoFFFQ,qCg_G6de9QE,앞으로 족발 시켜 먹는 건 고민 하셔야 합니다!! 수제족발 만들기,"요즘 족발 한 번 시키면 4만원은 기본인데
이번엔 집에서 직접 만들어봤습니다.이건 진짜 안 해보면 손해입니다.

📌계량 레시피
✔️ 돼지 족발 3kg
✔️ 물 약 600ml (고기 70~80% 잠길 정도)

양념👇
간장200ml,미림200ml,흑설탕6T,물엿3T,통후추20알

향 재료👇
월계수잎5장,마늘10알,대파4개,건고추10개,생강

(선택)
쌍화탕1병 or 수정과 → “진짜 파는 족발 맛”

🍳 조리 방법 핵심

1️⃣ 핏물 제거 (30분이상)
2️⃣ 재료 전분 넣고 끓이기
3️⃣ 압력솥 기준
👉 추가 흔들리면 중불 30분
👉 불 끄고 10분 뜸

(일반 냄비)
👉 1시간 20~30분

💡 꿀팁 (이거 진짜 중요)

✔️ 생강 무조건 넣으세요 (잡내 90% 해결)
✔️ 뜨거울 때 썰지 말고 10~20분 식히기
→ 콜라겐이 잡히면서 “쫀득함 폭발”
✔️ 얇게 썰어야 식감 미쳤습니다

족발 #족발레시피 #집에서족발
#압력솥요리 #집밥 #요리영상
#밥도둑 #고추다짐 #간장요리
#가성비요리 #집밥레시피

먹는 걸로 장난치지 않겠습니다.
내 가족이 먹는다는 기준으로 만듭니다.
👉 영양사·요리사 부부의 단디 만든 먹거리
 https://mkt.shopping.naver.com/link/68826f2b17eb046efcf75367 
💥 밥차남의 제육잡채 구매링크 https://ndns.shop/creator/babchanam1
💥 밥상차려주는남자 멤버십 가입(응원 감사합니다!!)
https://www.youtube.com/channel/UCKRyhheRuLLDGuUn2YoFFFQ/join",2026-03-20T07:30:35Z,"밥차남,족발만들기,족발레시피,족발 집에서 만드는법,집에서족발만들기,수제족발레시피,족발맛있게만드는법,족발만들려면,밥차남 족발 레시피",26,ko,PT9M41S,2d,hd,false,104345,2377,0,112,public,youtube,True,False,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",https://i.ytimg.com/vi/qCg_G6de9QE/maxresdefault.jpg,thumbnails\밥상차려주는남자\qCg_G6de9QE.jpg
